# TimeStamp: 0x000000005ab701da 5Msps ADC
  0.855812  0.859187  0.841187  0.808187  0.813937  0.754000  0.779250  0.779688  0.834375  0.770000  0.772125  0.749250  0.860625  0.833250  0.829875  0.857687  0.856750  0.617688  0.802625  0.784437
  0.855500  0.859563  0.841500  0.808187  0.813688  0.754062  0.779562  0.779813  0.834063  0.770125  0.771875  0.749188  0.860750  0.833125  0.829875  0.857813  0.856938  0.617875  0.801875  0.786625
  0.855625  0.859750  0.841688  0.807938  0.813563  0.754188  0.779375  0.779437  0.834437  0.770125  0.772500  0.749375  0.860750  0.833063  0.829687  0.857938  0.856875  0.617688  0.801250  0.788125
  0.855187  0.859937  0.841688  0.807813  0.813937  0.754188  0.779375  0.779312  0.834750  0.770437  0.772187  0.749125  0.860438  0.833000  0.829687  0.858000  0.856812  0.617500  0.801562  0.788250
  0.855125  0.859875  0.842062  0.807875  0.813875  0.754062  0.779063  0.779562  0.834938  0.770500  0.772375  0.749188  0.860875  0.833188  0.829813  0.857687  0.856750  0.617813  0.801437  0.788688
  0.854937  0.859625  0.842125  0.807875  0.813875  0.754250  0.779063  0.779625  0.834813  0.770563  0.772313  0.748937  0.861063  0.833500  0.829500  0.857813  0.856812  0.617750  0.801938  0.788188
  0.854813  0.859812  0.842188  0.808125  0.813750  0.754313  0.779188  0.779875  0.834437  0.770312  0.772438  0.749625  0.861125  0.833125  0.829625  0.857750  0.857000  0.617562  0.801500  0.788938
  0.855250  0.860125  0.841625  0.808000  0.814250  0.754188  0.779312  0.779562  0.834125  0.770563  0.772313  0.749500  0.860812  0.833188  0.829500  0.858063  0.856687  0.617688  0.801375  0.792250
  0.855500  0.860250  0.841812  0.807938  0.814250  0.754250  0.779500  0.779688  0.834188  0.770437  0.772187  0.749438  0.860750  0.833500  0.829750  0.857813  0.856500  0.617625  0.802188  0.792938
  0.855187  0.860000  0.841625  0.808062  0.813937  0.754375  0.779000  0.779437  0.834125  0.770312  0.772375  0.749250  0.860937  0.833562  0.829813  0.858250  0.857000  0.617562  0.801813  0.792063
  0.855125  0.859875  0.842062  0.808062  0.813937  0.753625  0.779500  0.779875  0.832812  0.770750  0.772375  0.749438  0.861188  0.833500  0.829687  0.858063  0.856938  0.617750  0.801813  0.790937
  0.855062  0.860062  0.842250  0.808500  0.813688  0.753812  0.779437  0.779750  0.834250  0.770437  0.772375  0.749438  0.861000  0.833562  0.829375  0.857938  0.856750  0.617688  0.801750  0.790187
  0.855062  0.859750  0.841875  0.808250  0.813812  0.753563  0.779312  0.779625  0.834000  0.770813  0.772313  0.749563  0.861250  0.833375  0.829625  0.857938  0.856500  0.617938  0.801625  0.793187
  0.855125  0.859563  0.841812  0.808000  0.813688  0.753750  0.779250  0.779500  0.834188  0.770500  0.772250  0.749062  0.860563  0.832812  0.829500  0.857750  0.856375  0.617688  0.801500  0.794500
  0.855187  0.859875  0.842062  0.808187  0.813688  0.753688  0.779500  0.779562  0.834250  0.770437  0.772313  0.748875  0.861375  0.833250  0.830125  0.857500  0.856562  0.617625  0.802125  0.794250
  0.854937  0.859875  0.842500  0.808563  0.813625  0.753688  0.779500  0.779813  0.833812  0.770563  0.772438  0.749250  0.861063  0.833188  0.830125  0.857687  0.856438  0.617813  0.802562  0.796063
  0.855563  0.859438  0.842625  0.808563  0.813812  0.754313  0.779437  0.779500  0.833875  0.770563  0.772687  0.749313  0.861125  0.832937  0.830125  0.857562  0.856250  0.617625  0.802437  0.794688
  0.855313  0.859563  0.842500  0.808625  0.813875  0.754062  0.779250  0.779688  0.833938  0.770688  0.772625  0.749062  0.860937  0.833125  0.829500  0.857562  0.856313  0.617562  0.801500  0.797312
  0.855500  0.859625  0.842438  0.808312  0.813375  0.754438  0.779375  0.779625  0.833750  0.770500  0.772563  0.749000  0.861188  0.833250  0.830000  0.857500  0.856188  0.617562  0.802125  0.797312
  0.855438  0.859438  0.842313  0.808187  0.814125  0.754313  0.779312  0.779688  0.834312  0.770875  0.773063  0.748937  0.860750  0.833375  0.830312  0.857375  0.855812  0.617813  0.802375  0.797000
  0.855250  0.858938  0.842188  0.808438  0.813625  0.754875  0.779375  0.779688  0.834125  0.770750  0.772937  0.749000  0.860875  0.833375  0.829813  0.857375  0.856313  0.617688  0.801687  0.797125
  0.855625  0.859312  0.842500  0.808375  0.814000  0.754375  0.779188  0.779688  0.834312  0.770688  0.772563  0.749375  0.860937  0.833500  0.830125  0.857063  0.856250  0.617437  0.801938  0.797500
  0.855313  0.858000  0.841375  0.807000  0.813937  0.754750  0.779375  0.779375  0.834250  0.770250  0.771750  0.748312  0.859937  0.832375  0.829875  0.857687  0.855937  0.617125  0.801750  0.799625
  0.855875  0.858875  0.842438  0.808312  0.813937  0.754750  0.779688  0.779688  0.834125  0.770500  0.772187  0.748812  0.860875  0.833250  0.830125  0.857750  0.856875  0.618125  0.802875  0.801188
  0.855625  0.859062  0.842000  0.808000  0.813937  0.754875  0.779188  0.779625  0.834312  0.770563  0.772563  0.749250  0.860937  0.833313  0.830375  0.857813  0.856375  0.617813  0.802500  0.800875
  0.855250  0.859187  0.841875  0.808125  0.814125  0.754562  0.779375  0.779625  0.834312  0.770688  0.772375  0.749375  0.860687  0.833250  0.830375  0.857625  0.856375  0.617875  0.802500  0.799563
  0.855125  0.859125  0.842313  0.807750  0.814188  0.754687  0.778938  0.779750  0.833750  0.770813  0.772625  0.749375  0.860937  0.833438  0.830000  0.857687  0.856438  0.617813  0.802125  0.799875
  0.854813  0.858938  0.842375  0.808125  0.814125  0.754750  0.779188  0.779750  0.833562  0.770625  0.772750  0.749062  0.860625  0.833500  0.830437  0.857813  0.856500  0.617625  0.802312  0.803125
  0.854875  0.858625  0.842438  0.808312  0.814313  0.755000  0.779500  0.780500  0.833625  0.770063  0.772062  0.748812  0.860875  0.833313  0.830125  0.857375  0.857437  0.618125  0.803062  0.804250
  0.854563  0.858625  0.842250  0.808000  0.813812  0.754313  0.779312  0.779938  0.833687  0.770375  0.772937  0.749563  0.860937  0.833313  0.830375  0.858000  0.857188  0.617500  0.802312  0.806500
  0.854875  0.858688  0.841875  0.808062  0.813812  0.754250  0.779312  0.779437  0.833625  0.770500  0.773063  0.749438  0.861000  0.833313  0.830500  0.857687  0.856875  0.617813  0.802125  0.802625
  0.854625  0.858938  0.842313  0.808187  0.813688  0.754438  0.779312  0.779562  0.833562  0.770688  0.773000  0.749375  0.860812  0.833250  0.830375  0.857500  0.856812  0.617625  0.802125  0.804438
  0.854688  0.858875  0.842375  0.808062  0.814062  0.754125  0.779188  0.779500  0.833687  0.770437  0.772937  0.749000  0.861375  0.832937  0.830625  0.857813  0.856750  0.617750  0.801687  0.806562
  0.854500  0.859062  0.842625  0.807688  0.813688  0.754125  0.779188  0.779500  0.833438  0.770250  0.772625  0.749687  0.861063  0.833500  0.830063  0.857750  0.856875  0.617938  0.801875  0.805250
  0.854563  0.859062  0.842625  0.807750  0.813312  0.753812  0.778687  0.779125  0.833438  0.771062  0.772687  0.749812  0.861000  0.832812  0.830063  0.857562  0.856812  0.617875  0.802125  0.807125
  0.855250  0.859187  0.842562  0.807625  0.813563  0.754125  0.779125  0.779437  0.833313  0.770375  0.772500  0.749563  0.861125  0.833125  0.830312  0.857625  0.856625  0.618062  0.802125  0.806750
  0.854937  0.859625  0.842875  0.807938  0.813750  0.754250  0.779063  0.779500  0.832375  0.770187  0.771875  0.749438  0.861063  0.833188  0.830250  0.857875  0.857250  0.618000  0.802312  0.812563
  0.855125  0.859438  0.842562  0.807813  0.813812  0.754375  0.779125  0.779500  0.833250  0.770125  0.771812  0.749250  0.861063  0.833250  0.830000  0.857687  0.857000  0.617938  0.801875  0.810313
  0.855125  0.859500  0.842438  0.808000  0.813312  0.754062  0.779562  0.779625  0.832937  0.770375  0.772250  0.749687  0.860875  0.833063  0.830000  0.857813  0.857063  0.617938  0.802250  0.809438
  0.854813  0.859312  0.842313  0.808000  0.813312  0.754188  0.778938  0.779375  0.833313  0.770375  0.772000  0.749563  0.860500  0.833188  0.830125  0.857500  0.857125  0.617938  0.802562  0.810250
  0.855062  0.859375  0.842625  0.807750  0.813062  0.754125  0.779188  0.779500  0.832937  0.770000  0.772125  0.749687  0.861063  0.833125  0.830250  0.857813  0.856750  0.617688  0.802688  0.809062
  0.855250  0.859625  0.842687  0.807938  0.813312  0.754062  0.779500  0.779188  0.833063  0.770000  0.771750  0.749375  0.860750  0.833313  0.830250  0.857875  0.856625  0.617688  0.803688  0.812813
  0.855062  0.859062  0.842750  0.807625  0.813062  0.753625  0.779188  0.779188  0.833000  0.770187  0.771812  0.749500  0.860625  0.833188  0.830000  0.857750  0.856562  0.617625  0.803500  0.812750
  0.855125  0.859312  0.843000  0.807938  0.813125  0.753812  0.779312  0.779063  0.833000  0.770125  0.771750  0.749375  0.860563  0.833250  0.830250  0.857750  0.857000  0.618125  0.802750  0.812563
  0.855375  0.859375  0.843000  0.807938  0.813375  0.753688  0.778938  0.779375  0.832875  0.770000  0.771875  0.749375  0.860812  0.833438  0.830125  0.857750  0.856562  0.617688  0.802375  0.813312
  0.855500  0.859812  0.843000  0.808625  0.813500  0.753875  0.779188  0.779250  0.833125  0.769625  0.771625  0.748937  0.861188  0.833500  0.830375  0.857938  0.856687  0.617750  0.802875  0.812937
  0.855125  0.859438  0.842562  0.808250  0.813812  0.753500  0.778750  0.779188  0.833063  0.769813  0.771812  0.749313  0.860750  0.833188  0.830250  0.857813  0.856625  0.617813  0.802500  0.815938
  0.855000  0.859563  0.842375  0.808000  0.813375  0.753438  0.778687  0.779312  0.833500  0.770125  0.771812  0.749188  0.861000  0.833125  0.830562  0.858000  0.856500  0.617938  0.802688  0.814562
  0.855125  0.859375  0.842750  0.808000  0.813250  0.753500  0.778813  0.779437  0.833188  0.770125  0.771688  0.748875  0.861063  0.832812  0.830437  0.858063  0.856438  0.617875  0.802500  0.816437
  0.855187  0.859937  0.842562  0.808000  0.813312  0.753625  0.778750  0.779312  0.833000  0.770437  0.771875  0.749125  0.860750  0.832812  0.830625  0.857500  0.856750  0.617938  0.802125  0.816562
  0.854937  0.860125  0.842750  0.808062  0.813312  0.753625  0.778625  0.779375  0.832937  0.769813  0.771625  0.749188  0.860937  0.833625  0.830250  0.858000  0.856875  0.617875  0.801813  0.816250
  0.854937  0.859937  0.842687  0.808062  0.813812  0.753688  0.778562  0.779562  0.833313  0.770125  0.771812  0.748875  0.860937  0.833313  0.830000  0.857687  0.856750  0.617813  0.801875  0.816375
  0.854500  0.859625  0.842625  0.808187  0.813312  0.753187  0.779000  0.779063  0.833438  0.770312  0.771937  0.749062  0.860937  0.833313  0.830125  0.857687  0.856313  0.617562  0.801625  0.816437
  0.854250  0.859625  0.842938  0.808062  0.813563  0.753500  0.778938  0.779188  0.833438  0.770063  0.772125  0.749125  0.861063  0.833125  0.830750  0.857687  0.856500  0.617813  0.802125  0.815437
  0.854563  0.859062  0.842313  0.807562  0.813062  0.753500  0.779000  0.778875  0.833500  0.769687  0.771438  0.748438  0.860250  0.832563  0.830375  0.857313  0.856000  0.617938  0.802437  0.815313
  0.854500  0.859500  0.843250  0.808312  0.813500  0.753625  0.778875  0.778750  0.833438  0.770312  0.771812  0.748875  0.861000  0.833438  0.830625  0.858063  0.856438  0.617875  0.802625  0.816000
  0.854688  0.859500  0.843063  0.808187  0.813312  0.753563  0.778875  0.778875  0.832937  0.770437  0.771812  0.749313  0.861188  0.833250  0.830437  0.857437  0.856938  0.617688  0.802312  0.818500
  0.854937  0.859563  0.843188  0.808125  0.813000  0.753688  0.778813  0.779063  0.833562  0.770312  0.772187  0.749062  0.860937  0.832937  0.830312  0.857938  0.856562  0.617750  0.802562  0.820687
  0.854375  0.859375  0.842750  0.808187  0.813375  0.753688  0.778813  0.779250  0.833188  0.770437  0.772500  0.749000  0.861188  0.832937  0.830375  0.858000  0.856125  0.617688  0.802125  0.818687
  0.854937  0.859187  0.842750  0.808250  0.813312  0.753500  0.778875  0.779562  0.833938  0.770187  0.772313  0.748875  0.860937  0.832375  0.830000  0.857750  0.856313  0.617750  0.802125  0.820562
  0.854875  0.859500  0.843000  0.808250  0.813438  0.753313  0.778687  0.778750  0.833438  0.770563  0.772687  0.749375  0.861313  0.832750  0.830750  0.857938  0.856250  0.617688  0.802500  0.818563
  0.854750  0.859187  0.842938  0.808187  0.813250  0.753625  0.779125  0.779562  0.833625  0.770625  0.772438  0.749000  0.861063  0.832062  0.830312  0.857500  0.856625  0.618000  0.802312  0.821750
  0.855187  0.859250  0.842750  0.808000  0.813125  0.753750  0.779500  0.779250  0.833562  0.770125  0.772313  0.749188  0.861000  0.832625  0.830437  0.857437  0.857000  0.617813  0.802125  0.823250
  0.854500  0.859438  0.842562  0.808375  0.813250  0.753313  0.779063  0.779188  0.833750  0.770125  0.772125  0.749062  0.861375  0.832438  0.830063  0.857313  0.856938  0.617625  0.802188  0.822750
  0.854563  0.858938  0.842313  0.808125  0.813375  0.753688  0.779312  0.779312  0.833687  0.770000  0.771875  0.748875  0.861250  0.832875  0.830187  0.857625  0.857125  0.618125  0.802063  0.823750
  0.854813  0.859750  0.842375  0.808125  0.813375  0.754000  0.779188  0.779500  0.833812  0.770125  0.771812  0.749188  0.860625  0.832937  0.830688  0.857313  0.856812  0.617875  0.801875  0.822875
  0.854563  0.859312  0.842188  0.807875  0.813250  0.753688  0.779250  0.779688  0.833375  0.770063  0.771812  0.749313  0.860687  0.832812  0.830688  0.857188  0.857000  0.617500  0.802625  0.825125
  0.854000  0.858625  0.842375  0.807875  0.813875  0.753875  0.779250  0.779750  0.833687  0.770500  0.772250  0.749375  0.860438  0.832812  0.830312  0.857063  0.856938  0.618000  0.802750  0.825750
  0.854688  0.859500  0.842375  0.808125  0.813438  0.753750  0.779375  0.779000  0.832500  0.770000  0.771875  0.749000  0.860875  0.833125  0.830312  0.857562  0.856750  0.617562  0.802312  0.824750
  0.854500  0.860062  0.842500  0.808375  0.813062  0.753750  0.779437  0.779188  0.833438  0.770063  0.772062  0.749062  0.860812  0.833500  0.830437  0.857875  0.857375  0.617250  0.802938  0.826250
  0.854312  0.859750  0.842938  0.807875  0.813688  0.754250  0.779437  0.779000  0.833500  0.770437  0.772313  0.749188  0.860750  0.833375  0.829938  0.857687  0.857188  0.617875  0.802688  0.824687
  0.854500  0.859937  0.842750  0.808625  0.813625  0.753750  0.779125  0.779312  0.833562  0.770125  0.772062  0.748937  0.860687  0.833250  0.830125  0.857687  0.856812  0.617500  0.803125  0.828438
  0.854625  0.859625  0.842687  0.808438  0.813875  0.753500  0.779312  0.779063  0.833250  0.770063  0.771937  0.749125  0.860625  0.833375  0.829875  0.857625  0.857125  0.617500  0.803250  0.829375
  0.854937  0.860062  0.842938  0.808875  0.813937  0.753937  0.779125  0.779625  0.833375  0.770063  0.771875  0.748688  0.861063  0.833063  0.830000  0.857625  0.857313  0.617813  0.802875  0.828625
  0.855125  0.859500  0.842687  0.808875  0.813438  0.753438  0.779500  0.779188  0.832937  0.770187  0.772000  0.749188  0.860812  0.833500  0.829875  0.857750  0.857250  0.617813  0.802625  0.828500
  0.854563  0.859688  0.843000  0.809000  0.813688  0.753250  0.779562  0.779375  0.833250  0.770063  0.771875  0.749250  0.860937  0.833438  0.829562  0.857625  0.856562  0.618062  0.802250  0.829938
  0.854813  0.859625  0.842875  0.808625  0.813750  0.753500  0.779375  0.779125  0.833562  0.770250  0.771563  0.749188  0.860750  0.833313  0.829687  0.857375  0.856375  0.617625  0.801813  0.832250
  0.854437  0.859812  0.842938  0.808750  0.813812  0.753125  0.779437  0.779000  0.833063  0.770125  0.772000  0.749250  0.861250  0.833750  0.830187  0.857313  0.856687  0.618062  0.801813  0.832750
  0.855375  0.860438  0.843000  0.808500  0.813438  0.753187  0.779250  0.779312  0.833188  0.770187  0.771688  0.749000  0.861500  0.833750  0.830312  0.857562  0.856750  0.617750  0.802188  0.833750
  0.854937  0.860500  0.842938  0.808000  0.813312  0.753250  0.779000  0.779562  0.833125  0.769625  0.772062  0.749313  0.861125  0.833562  0.830125  0.857562  0.856500  0.618000  0.802063  0.831813
  0.854813  0.860500  0.843375  0.807750  0.813000  0.753250  0.779125  0.779125  0.833313  0.770063  0.772000  0.749375  0.861063  0.833562  0.830375  0.857750  0.856875  0.617813  0.802562  0.834188
  0.854688  0.860187  0.843313  0.807813  0.813375  0.753250  0.779312  0.779063  0.833375  0.770250  0.772125  0.749313  0.860937  0.833438  0.830688  0.857625  0.856812  0.618125  0.803062  0.835063
  0.854875  0.860187  0.843375  0.808062  0.813875  0.753187  0.779375  0.779125  0.833063  0.769813  0.771625  0.749062  0.861188  0.833500  0.830750  0.857687  0.856875  0.617813  0.802625  0.834813
  0.854937  0.859937  0.843313  0.808125  0.813688  0.753375  0.779188  0.778875  0.833250  0.770000  0.772062  0.749438  0.861250  0.833063  0.830875  0.857625  0.857188  0.617750  0.802250  0.834625
  0.854750  0.859937  0.842875  0.808125  0.813750  0.753313  0.778938  0.779312  0.832750  0.769813  0.771875  0.749250  0.861063  0.833250  0.830625  0.857813  0.856938  0.617813  0.802063  0.834687
  0.854875  0.860000  0.843000  0.808125  0.813625  0.753438  0.779312  0.779312  0.833000  0.770000  0.771875  0.749188  0.861375  0.833750  0.830875  0.857750  0.856938  0.618187  0.801500  0.838687
  0.855375  0.860187  0.843813  0.809062  0.813875  0.753812  0.779562  0.779500  0.833000  0.770063  0.771812  0.748937  0.861625  0.833938  0.831438  0.858187  0.857000  0.618062  0.802125  0.837062
  0.855062  0.859937  0.842875  0.808312  0.813625  0.753812  0.779000  0.779125  0.833000  0.769875  0.772125  0.749062  0.861250  0.833938  0.830625  0.857875  0.856812  0.617813  0.802312  0.837812
  0.854688  0.859937  0.843125  0.808062  0.813625  0.753750  0.779125  0.778875  0.833125  0.770125  0.772313  0.748875  0.861000  0.833625  0.830625  0.858000  0.856625  0.617625  0.801687  0.837812
  0.854813  0.859250  0.842875  0.808000  0.813625  0.754000  0.779188  0.779250  0.833063  0.770063  0.772062  0.748937  0.860563  0.833438  0.830500  0.858063  0.856687  0.617875  0.801750  0.837062
  0.854875  0.859563  0.843063  0.807875  0.813812  0.753937  0.779437  0.779188  0.833313  0.770500  0.772375  0.749000  0.860625  0.833500  0.830437  0.858187  0.856625  0.617938  0.802000  0.841000
  0.854688  0.859625  0.842750  0.807938  0.814062  0.754125  0.779125  0.779000  0.833625  0.770000  0.772125  0.748625  0.860563  0.833687  0.830625  0.857813  0.856875  0.617813  0.802437  0.840563
  0.854813  0.860000  0.843063  0.807938  0.813688  0.753937  0.779500  0.778813  0.833375  0.770375  0.771875  0.748500  0.860937  0.833125  0.830500  0.858312  0.857000  0.618000  0.802750  0.840813
  0.855000  0.859563  0.842500  0.807875  0.813688  0.753812  0.778875  0.779000  0.833063  0.770688  0.772125  0.748937  0.860812  0.833313  0.830063  0.858187  0.857063  0.618000  0.802500  0.841375
  0.854937  0.859375  0.842875  0.807688  0.813375  0.753812  0.779250  0.778938  0.833188  0.770750  0.772500  0.749250  0.860625  0.833250  0.830187  0.858000  0.856938  0.618000  0.802750  0.840312
  0.854563  0.859750  0.843313  0.807688  0.813500  0.754000  0.779188  0.778813  0.833188  0.770563  0.772375  0.749125  0.860687  0.833500  0.830437  0.858000  0.857250  0.618062  0.802250  0.843625
  0.854937  0.859750  0.842938  0.807750  0.813875  0.754250  0.778938  0.778625  0.833562  0.770250  0.772313  0.748750  0.860812  0.833438  0.830500  0.857750  0.857125  0.617750  0.802188  0.844938
  0.854875  0.860062  0.843125  0.807562  0.814000  0.753812  0.779063  0.778500  0.833313  0.770563  0.772563  0.749250  0.860750  0.833750  0.830125  0.858125  0.857125  0.617813  0.802813  0.844000
  0.854437  0.859312  0.842812  0.807562  0.813812  0.753438  0.778750  0.778750  0.833125  0.770437  0.772625  0.749250  0.860313  0.833438  0.829750  0.857875  0.856562  0.618000  0.802688  0.843938
  0.854750  0.859875  0.843250  0.807813  0.813812  0.753688  0.779063  0.779000  0.833375  0.770250  0.772187  0.749438  0.860625  0.833875  0.829750  0.857875  0.857250  0.618000  0.802688  0.844688
  0.854312  0.859812  0.842812  0.807688  0.813875  0.754000  0.778687  0.779250  0.834063  0.770500  0.772187  0.749000  0.860687  0.833562  0.829938  0.857813  0.856938  0.617750  0.803563  0.847562
  0.853688  0.858563  0.842438  0.807187  0.813875  0.753688  0.779437  0.779250  0.833375  0.771062  0.772750  0.749375  0.860313  0.832563  0.829188  0.857687  0.857125  0.617688  0.803187  0.847625
  0.854500  0.859688  0.843250  0.807813  0.813688  0.753750  0.779188  0.778687  0.833063  0.770312  0.772438  0.749563  0.860375  0.833375  0.829938  0.858000  0.856625  0.617875  0.802125  0.847313
  0.854750  0.859688  0.842938  0.807813  0.813688  0.753500  0.779312  0.779188  0.833438  0.770250  0.772625  0.749125  0.860500  0.833562  0.829938  0.857687  0.856500  0.617938  0.802938  0.847313
  0.854937  0.859563  0.842812  0.807813  0.813812  0.753563  0.779437  0.778938  0.833500  0.770375  0.772563  0.749188  0.860500  0.833313  0.830063  0.857750  0.856562  0.618312  0.802562  0.846812
  0.854750  0.859438  0.843500  0.807813  0.813812  0.753125  0.778750  0.779000  0.833812  0.770063  0.772563  0.749000  0.860313  0.833375  0.830187  0.857687  0.856625  0.618438  0.802375  0.851562
  0.855375  0.859688  0.843313  0.807375  0.813875  0.753563  0.779063  0.779063  0.834000  0.770375  0.772250  0.749250  0.860438  0.833438  0.830063  0.858000  0.856500  0.618062  0.802750  0.850625
  0.855062  0.859187  0.842875  0.807750  0.813875  0.753563  0.779125  0.779000  0.833875  0.770500  0.772187  0.749563  0.860187  0.833375  0.830063  0.857938  0.856562  0.618000  0.802375  0.850937
